t x y
0.932000 0.591130 9.340764
0.933000 0.589571 9.337579
0.934000 0.588018 9.334395
0.935000 0.586469 9.331210
0.936000 0.584925 9.328025
0.937000 0.583386 9.324839
0.938000 0.581852 9.321653
0.939000 0.580322 9.318467
0.940000 0.578798 9.315280
0.941000 0.577278 9.312093
0.942000 0.575762 9.308906
0.943000 0.574252 9.305719
0.944000 0.572746 9.302531
0.945000 0.571245 9.299342
0.946000 0.569748 9.296154
0.947000 0.568256 9.292965
0.948000 0.566769 9.289776
0.949000 0.565286 9.286587
0.950000 0.563808 9.283397
0.951000 0.562335 9.280207
0.952000 0.560866 9.277017
0.953000 0.559402 9.273826
0.954000 0.557942 9.270636
0.955000 0.556487 9.267445
0.956000 0.555036 9.264253
0.957000 0.553590 9.261062
0.958000 0.552148 9.257870
0.959000 0.550711 9.254678
0.960000 0.549278 9.251486
0.961000 0.547849 9.248293
0.962000 0.546425 9.245101
0.963000 0.545006 9.241908
0.964000 0.543590 9.238715
0.965000 0.542180 9.235522
0.966000 0.540773 9.232328
0.967000 0.539371 9.229134
0.968000 0.537973 9.225941
0.969000 0.536579 9.222747
0.970000 0.535190 9.219552
0.971000 0.533805 9.216358
0.972000 0.532425 9.213163
0.973000 0.531048 9.209969
0.974000 0.529676 9.206774
0.975000 0.528308 9.203579
0.976000 0.526944 9.200383
0.977000 0.525584 9.197188
0.978000 0.524229 9.193993
0.979000 0.522878 9.190797
0.980000 0.521531 9.187601
0.981000 0.520188 9.184405
0.982000 0.518849 9.181209
0.983000 0.517514 9.178013
0.984000 0.516184 9.174817
0.985000 0.514857 9.171621
0.986000 0.513534 9.168424
0.987000 0.512216 9.165228
0.988000 0.510902 9.162031
0.989000 0.509591 9.158834
0.990000 0.508285 9.155638
0.991000 0.506983 9.152441
0.992000 0.505684 9.149244
0.993000 0.504390 9.146047
0.994000 0.503099 9.142850
0.995000 0.501813 9.139652
0.996000 0.500530 9.136455
0.997000 0.499252 9.133258
0.998000 0.497977 9.130061
0.999000 0.496706 9.126863
1.000000 0.495439 9.123666
1.001000 0.494176 9.120468
1.002000 0.492917 9.117271
1.003000 0.491661 9.114073
1.004000 0.490410 9.110876
1.005000 0.489162 9.107678
1.006000 0.487918 9.104481
1.007000 0.486678 9.101283
1.008000 0.485441 9.098086
1.009000 0.484209 9.094888
1.010000 0.482980 9.091690
1.011000 0.481755 9.088493
1.012000 0.480533 9.085295
1.013000 0.479315 9.082098
1.014000 0.478101 9.078900
1.015000 0.476891 9.075703
1.016000 0.475684 9.072505
1.017000 0.474481 9.069308
1.018000 0.473282 9.066110
1.019000 0.472086 9.062913
1.020000 0.470894 9.059716
1.021000 0.469706 9.056519
1.022000 0.468521 9.053321
1.023000 0.467340 9.050124
1.024000 0.466162 9.046927
1.025000 0.464988 9.043730
1.026000 0.463817 9.040533
1.027000 0.462650 9.037336
1.028000 0.461487 9.034139
1.029000 0.460327 9.030943
1.030000 0.459170 9.027746
1.031000 0.458017 9.024549
1.032000 0.456867 9.021353
1.033000 0.455721 9.018156
1.034000 0.454579 9.014960
1.035000 0.453440 9.011764
1.036000 0.452304 9.008568
1.037000 0.451172 9.005372
1.038000 0.450043 9.002176
1.039000 0.448917 8.998980
1.040000 0.447795 8.995785
1.041000 0.446676 8.992589
1.042000 0.445561 8.989394
1.043000 0.444449 8.986199
1.044000 0.443340 8.983004
1.045000 0.442235 8.979809
1.046000 0.441133 8.976614
1.047000 0.440034 8.973419
1.048000 0.438939 8.970225
1.049000 0.437847 8.967030
1.050000 0.436758 8.963836
1.051000 0.435672 8.960642
1.052000 0.434590 8.957448
1.053000 0.433511 8.954255
1.054000 0.432435 8.951061
1.055000 0.431362 8.947868
1.056000 0.430293 8.944674
1.057000 0.429227 8.941481
1.058000 0.428164 8.938289
1.059000 0.427104 8.935096
1.060000 0.426047 8.931904
1.061000 0.424994 8.928711
1.062000 0.423943 8.925519
1.063000 0.422896 8.922328
1.064000 0.421852 8.919136
1.065000 0.420811 8.915945
1.066000 0.419773 8.912753
1.067000 0.418738 8.909562
1.068000 0.417707 8.906372
1.069000 0.416678 8.903181
1.070000 0.415653 8.899991
1.071000 0.414630 8.896801
1.072000 0.413611 8.893611
1.073000 0.412594 8.890421
1.074000 0.411581 8.887232
1.075000 0.410570 8.884043
1.076000 0.409563 8.880854
1.077000 0.408559 8.877665
1.078000 0.407557 8.874477
1.079000 0.406559 8.871289
1.080000 0.405563 8.868101
1.081000 0.404571 8.864914
1.082000 0.403581 8.861726
1.083000 0.402595 8.858539
1.084000 0.401611 8.855352
1.085000 0.400630 8.852166
1.086000 0.399652 8.848980
1.087000 0.398677 8.845794
1.088000 0.397705 8.842608
1.089000 0.396736 8.839423
1.090000 0.395770 8.836238
1.091000 0.394806 8.833053
1.092000 0.393845 8.829868
1.093000 0.392888 8.826684
1.094000 0.391933 8.823500
1.095000 0.390980 8.820317
1.096000 0.390031 8.817133
1.097000 0.389085 8.813950
1.098000 0.388141 8.810768
1.099000 0.387200 8.807586
1.100000 0.386262 8.804404
1.101000 0.385326 8.801222
1.102000 0.384393 8.798040
1.103000 0.383464 8.794859
1.104000 0.382536 8.791679
1.105000 0.381612 8.788498
1.106000 0.380690 8.785318
1.107000 0.379771 8.782139
1.108000 0.378855 8.778959
1.109000 0.377941 8.775780
1.110000 0.377030 8.772602
1.111000 0.376122 8.769423
1.112000 0.375216 8.766246
1.113000 0.374313 8.763068
1.114000 0.373413 8.759891
1.115000 0.372515 8.756714
1.116000 0.371620 8.753537
1.117000 0.370728 8.750361
1.118000 0.369838 8.747186
1.119000 0.368951 8.744010
1.120000 0.368066 8.740835
1.121000 0.367184 8.737661
1.122000 0.366305 8.734486
1.123000 0.365428 8.731312
1.124000 0.364554 8.728139
1.125000 0.363682 8.724966
1.126000 0.362813 8.721793
1.127000 0.361946 8.718621
1.128000 0.361082 8.715449
1.129000 0.360220 8.712278
1.130000 0.359361 8.709107
1.131000 0.358505 8.705936
1.132000 0.357651 8.702766
1.133000 0.356799 8.699596
1.134000 0.355950 8.696426
1.135000 0.355103 8.693257
1.136000 0.354259 8.690089
1.137000 0.353417 8.686921
1.138000 0.352578 8.683753
1.139000 0.351741 8.680585
1.140000 0.350907 8.677419
1.141000 0.350075 8.674252
1.142000 0.349245 8.671086
1.143000 0.348418 8.667920
1.144000 0.347593 8.664755
1.145000 0.346771 8.661591
1.146000 0.345951 8.658426
1.147000 0.345133 8.655262
1.148000 0.344318 8.652099
1.149000 0.343505 8.648936
1.150000 0.342695 8.645774
1.151000 0.341886 8.642612
1.152000 0.341081 8.639450
1.153000 0.340277 8.636289
1.154000 0.339476 8.633128
1.155000 0.338677 8.629968
1.156000 0.337880 8.626808
1.157000 0.337086 8.623649
1.158000 0.336294 8.620490
1.159000 0.335505 8.617332
1.160000 0.334717 8.614174
1.161000 0.333932 8.611017
1.162000 0.333149 8.607860
1.163000 0.332369 8.604704
1.164000 0.331590 8.601548
1.165000 0.330814 8.598392
1.166000 0.330040 8.595238
1.167000 0.329268 8.592083
1.168000 0.328499 8.588929
1.169000 0.327732 8.585776
1.170000 0.326967 8.582623
1.171000 0.326204 8.579470
1.172000 0.325443 8.576319
1.173000 0.324685 8.573167
1.174000 0.323929 8.570016
1.175000 0.323174 8.566866
1.176000 0.322423 8.563716
1.177000 0.321673 8.560567
1.178000 0.320925 8.557418
1.179000 0.320180 8.554269
1.180000 0.319436 8.551122
1.181000 0.318695 8.547974
1.182000 0.317956 8.544827
1.183000 0.317219 8.541681
1.184000 0.316484 8.538535
1.185000 0.315751 8.535390
1.186000 0.315021 8.532246
1.187000 0.314292 8.529102
1.188000 0.313565 8.525958
1.189000 0.312841 8.522815
1.190000 0.312119 8.519672
1.191000 0.311398 8.516530
1.192000 0.310680 8.513389
1.193000 0.309964 8.510248
1.194000 0.309250 8.507108
1.195000 0.308537 8.503968
1.196000 0.307827 8.500829
1.197000 0.307119 8.497690
1.198000 0.306413 8.494552
1.199000 0.305709 8.491415
1.200000 0.305007 8.488278
1.201000 0.304307 8.485141
1.202000 0.303609 8.482005
1.203000 0.302913 8.478870
1.204000 0.302218 8.475735
1.205000 0.301526 8.472601
1.206000 0.300836 8.469468
1.207000 0.300148 8.466335
1.208000 0.299462 8.463202
1.209000 0.298777 8.460070
1.210000 0.298095 8.456939
1.211000 0.297414 8.453808
1.212000 0.296736 8.450678
1.213000 0.296059 8.447549
1.214000 0.295384 8.444420
1.215000 0.294712 8.441292
1.216000 0.294041 8.438164
1.217000 0.293372 8.435037
1.218000 0.292704 8.431910
1.219000 0.292039 8.428784
1.220000 0.291376 8.425659
1.221000 0.290714 8.422534
1.222000 0.290055 8.419410
1.223000 0.289397 8.416286
1.224000 0.288741 8.413163
1.225000 0.288087 8.410041
1.226000 0.287435 8.406919
1.227000 0.286784 8.403798
1.228000 0.286136 8.400678
1.229000 0.285489 8.397558
1.230000 0.284844 8.394439
1.231000 0.284201 8.391320
1.232000 0.283560 8.388202
1.233000 0.282920 8.385084
1.234000 0.282282 8.381968
1.235000 0.281646 8.378851
1.236000 0.281012 8.375736
1.237000 0.280380 8.372621
1.238000 0.279749 8.369507
1.239000 0.279121 8.366393
1.240000 0.278494 8.363280
1.241000 0.277868 8.360168
1.242000 0.277245 8.357056
1.243000 0.276623 8.353945
1.244000 0.276003 8.350834
1.245000 0.275384 8.347724
1.246000 0.274768 8.344615
1.247000 0.274153 8.341507
1.248000 0.273540 8.338399
1.249000 0.272928 8.335291
1.250000 0.272319 8.332185
1.251000 0.271711 8.329079
1.252000 0.271104 8.325973
1.253000 0.270499 8.322869
1.254000 0.269897 8.319765
1.255000 0.269295 8.316661
1.256000 0.268696 8.313559
1.257000 0.268098 8.310457
1.258000 0.267501 8.307355
1.259000 0.266907 8.304255
1.260000 0.266314 8.301155
1.261000 0.265722 8.298055
1.262000 0.265133 8.294956
1.263000 0.264545 8.291858
1.264000 0.263958 8.288761
1.265000 0.263373 8.285664
1.266000 0.262790 8.282568
1.267000 0.262209 8.279473
1.268000 0.261629 8.276378
1.269000 0.261050 8.273284
1.270000 0.260474 8.270191
1.271000 0.259898 8.267098
1.272000 0.259325 8.264006
1.273000 0.258753 8.260915
1.274000 0.258183 8.257824
1.275000 0.257614 8.254734
1.276000 0.257046 8.251645
1.277000 0.256481 8.248557
1.278000 0.255917 8.245469
1.279000 0.255354 8.242381
1.280000 0.254793 8.239295
1.281000 0.254234 8.236209
1.282000 0.253676 8.233124
1.283000 0.253119 8.230040
1.284000 0.252565 8.226956
1.285000 0.252011 8.223873
1.286000 0.251459 8.220791
1.287000 0.250909 8.217709
1.288000 0.250360 8.214628
1.289000 0.249813 8.211548
1.290000 0.249267 8.208469
1.291000 0.248723 8.205390
1.292000 0.248180 8.202312
1.293000 0.247639 8.199234
1.294000 0.247099 8.196158
1.295000 0.246561 8.193082
1.296000 0.246024 8.190007
1.297000 0.245489 8.186932
1.298000 0.244955 8.183858
1.299000 0.244423 8.180785
1.300000 0.243892 8.177713
1.301000 0.243362 8.174641
1.302000 0.242834 8.171570
1.303000 0.242307 8.168500
1.304000 0.241782 8.165431
1.305000 0.241259 8.162362
1.306000 0.240736 8.159294
1.307000 0.240215 8.156227
1.308000 0.239696 8.153160
1.309000 0.239178 8.150094
1.310000 0.238661 8.147029
1.311000 0.238146 8.143965
1.312000 0.237632 8.140901
1.313000 0.237120 8.137838
1.314000 0.236609 8.134776
1.315000 0.236099 8.131715
1.316000 0.235591 8.128654
1.317000 0.235084 8.125594
1.318000 0.234578 8.122535
1.319000 0.234074 8.119476
1.320000 0.233572 8.116418
1.321000 0.233070 8.113361
1.322000 0.232570 8.110305
1.323000 0.232072 8.107250
1.324000 0.231574 8.104195
1.325000 0.231078 8.101141
1.326000 0.230584 8.098088
1.327000 0.230090 8.095035
1.328000 0.229598 8.091983
1.329000 0.229108 8.088932
1.330000 0.228619 8.085882
1.331000 0.228131 8.082833
1.332000 0.227644 8.079784
1.333000 0.227159 8.076736
1.334000 0.226675 8.073689
1.335000 0.226192 8.070642
1.336000 0.225711 8.067597
1.337000 0.225231 8.064552
1.338000 0.224752 8.061507
1.339000 0.224274 8.058464
1.340000 0.223798 8.055421
1.341000 0.223323 8.052379
1.342000 0.222849 8.049338
1.343000 0.222377 8.046298
1.344000 0.221906 8.043258
1.345000 0.221436 8.040220
1.346000 0.220967 8.037182
1.347000 0.220500 8.034144
1.348000 0.220034 8.031108
1.349000 0.219569 8.028072
1.350000 0.219106 8.025037
1.351000 0.218643 8.022003
1.352000 0.218182 8.018969
1.353000 0.217722 8.015937
1.354000 0.217264 8.012905
1.355000 0.216807 8.009874
1.356000 0.216350 8.006844
1.357000 0.215895 8.003814
1.358000 0.215442 8.000785
1.359000 0.214989 7.997757
1.360000 0.214538 7.994730
1.361000 0.214088 7.991704
1.362000 0.213639 7.988678
1.363000 0.213191 7.985654
1.364000 0.212745 7.982630
1.365000 0.212300 7.979606
1.366000 0.211855 7.976584
1.367000 0.211413 7.973562
1.368000 0.210971 7.970541
1.369000 0.210530 7.967521
1.370000 0.210091 7.964502
1.371000 0.209653 7.961484
1.372000 0.209216 7.958466
1.373000 0.208780 7.955449
1.374000 0.208345 7.952433
1.375000 0.207911 7.949418
1.376000 0.207479 7.946403
1.377000 0.207048 7.943389
1.378000 0.206618 7.940377
1.379000 0.206189 7.937364
1.380000 0.205761 7.934353
1.381000 0.205334 7.931343
1.382000 0.204909 7.928333
1.383000 0.204484 7.925324
1.384000 0.204061 7.922316
1.385000 0.203639 7.919309
1.386000 0.203218 7.916302
1.387000 0.202798 7.913297
1.388000 0.202379 7.910292
1.389000 0.201961 7.907288
1.390000 0.201544 7.904285
1.391000 0.201129 7.901282
1.392000 0.200715 7.898281
1.393000 0.200301 7.895280
1.394000 0.199889 7.892280
1.395000 0.199478 7.889281
1.396000 0.199068 7.886282
1.397000 0.198659 7.883285
1.398000 0.198251 7.880288
1.399000 0.197844 7.877292
1.400000 0.197438 7.874297
1.401000 0.197034 7.871303
1.402000 0.196630 7.868309
1.403000 0.196227 7.865317
1.404000 0.195826 7.862325
1.405000 0.195425 7.859334
1.406000 0.195026 7.856344
1.407000 0.194628 7.853355
1.408000 0.194230 7.850366
1.409000 0.193834 7.847379
1.410000 0.193439 7.844392
1.411000 0.193045 7.841406
1.412000 0.192652 7.838420
1.413000 0.192259 7.835436
1.414000 0.191868 7.832453
1.415000 0.191478 7.829470
1.416000 0.191089 7.826488
1.417000 0.190701 7.823507
1.418000 0.190314 7.820527
1.419000 0.189928 7.817547
1.420000 0.189543 7.814569
1.421000 0.189159 7.811591
1.422000 0.188776 7.808614
1.423000 0.188394 7.805638
1.424000 0.188013 7.802663
1.425000 0.187633 7.799689
1.426000 0.187254 7.796715
1.427000 0.186876 7.793742
1.428000 0.186499 7.790771
1.429000 0.186123 7.787800
1.430000 0.185748 7.784829
1.431000 0.185374 7.781860
1.432000 0.185001 7.778892
1.433000 0.184629 7.775924
1.434000 0.184258 7.772957
1.435000 0.183887 7.769991
1.436000 0.183518 7.767026
1.437000 0.183150 7.764062
1.438000 0.182783 7.761098
1.439000 0.182416 7.758136
1.440000 0.182051 7.755174
1.441000 0.181686 7.752213
1.442000 0.181323 7.749253
1.443000 0.180960 7.746294
1.444000 0.180599 7.743336
1.445000 0.180238 7.740378
1.446000 0.179878 7.737421
1.447000 0.179519 7.734466
1.448000 0.179161 7.731511
1.449000 0.178804 7.728557
1.450000 0.178448 7.725603
1.451000 0.178093 7.722651
1.452000 0.177739 7.719700
1.453000 0.177385 7.716749
1.454000 0.177033 7.713799
1.455000 0.176682 7.710850
1.456000 0.176331 7.707902
1.457000 0.175981 7.704955
1.458000 0.175632 7.702008
1.459000 0.175285 7.699063
1.460000 0.174938 7.696118
1.461000 0.174592 7.693174
1.462000 0.174246 7.690231
1.463000 0.173902 7.687289
1.464000 0.173559 7.684348
1.465000 0.173216 7.681408
1.466000 0.172874 7.678468
1.467000 0.172533 7.675530
1.468000 0.172194 7.672592
1.469000 0.171854 7.669655
1.470000 0.171516 7.666719
1.471000 0.171179 7.663784
1.472000 0.170843 7.660849
1.473000 0.170507 7.657916
1.474000 0.170172 7.654983
1.475000 0.169838 7.652051
1.476000 0.169505 7.649121
1.477000 0.169173 7.646191
1.478000 0.168842 7.643261
1.479000 0.168511 7.640333
1.480000 0.168182 7.637406
1.481000 0.167853 7.634479
1.482000 0.167525 7.631554
1.483000 0.167198 7.628629
1.484000 0.166872 7.625705
1.485000 0.166546 7.622782
1.486000 0.166222 7.619860
1.487000 0.165898 7.616939
1.488000 0.165575 7.614018
1.489000 0.165253 7.611099
1.490000 0.164931 7.608180
1.491000 0.164611 7.605262
1.492000 0.164291 7.602345
1.493000 0.163972 7.599429
1.494000 0.163654 7.596514
1.495000 0.163337 7.593600
1.496000 0.163020 7.590686
1.497000 0.162705 7.587774
1.498000 0.162390 7.584862
1.499000 0.162076 7.581951
1.500000 0.161763 7.579041
1.501000 0.161450 7.576132
1.502000 0.161138 7.573224
1.503000 0.160828 7.570317
1.504000 0.160518 7.567411
1.505000 0.160208 7.564505
1.506000 0.159900 7.561601
1.507000 0.159592 7.558697
1.508000 0.159285 7.555794
1.509000 0.158979 7.552892
1.510000 0.158673 7.549991
1.511000 0.158369 7.547091
1.512000 0.158065 7.544191
1.513000 0.157762 7.541293
1.514000 0.157459 7.538395
1.515000 0.157158 7.535499
1.516000 0.156857 7.532603
1.517000 0.156557 7.529708
1.518000 0.156258 7.526814
1.519000 0.155959 7.523921
1.520000 0.155661 7.521029
1.521000 0.155364 7.518137
1.522000 0.155068 7.515247
1.523000 0.154772 7.512357
1.524000 0.154477 7.509469
1.525000 0.154183 7.506581
1.526000 0.153890 7.503694
1.527000 0.153597 7.500808
1.528000 0.153305 7.497923
1.529000 0.153014 7.495039
1.530000 0.152724 7.492155
1.531000 0.152434 7.489273
1.532000 0.152145 7.486391
1.533000 0.151857 7.483511
1.534000 0.151569 7.480631
1.535000 0.151283 7.477752
1.536000 0.150996 7.474874
1.537000 0.150711 7.471997
1.538000 0.150426 7.469121
1.539000 0.150142 7.466246
1.540000 0.149859 7.463371
1.541000 0.149577 7.460498
1.542000 0.149295 7.457625
1.543000 0.149014 7.454753
1.544000 0.148733 7.451883
1.545000 0.148454 7.449013
1.546000 0.148175 7.446144
1.547000 0.147896 7.443276
1.548000 0.147619 7.440408
1.549000 0.147342 7.437542
1.550000 0.147065 7.434677
1.551000 0.146790 7.431812
1.552000 0.146515 7.428948
1.553000 0.146241 7.426086
1.554000 0.145967 7.423224
1.555000 0.145694 7.420363
1.556000 0.145422 7.417503
1.557000 0.145151 7.414644
1.558000 0.144880 7.411785
1.559000 0.144610 7.408928
1.560000 0.144340 7.406072
1.561000 0.144071 7.403216
1.562000 0.143803 7.400362
1.563000 0.143536 7.397508
1.564000 0.143269 7.394655
1.565000 0.143003 7.391803
1.566000 0.142737 7.388952
1.567000 0.142472 7.386102
1.568000 0.142208 7.383253
1.569000 0.141944 7.380404
1.570000 0.141682 7.377557
1.571000 0.141419 7.374711
1.572000 0.141158 7.371865
1.573000 0.140897 7.369020
1.574000 0.140636 7.366176
1.575000 0.140377 7.363334
1.576000 0.140118 7.360492
1.577000 0.139859 7.357651
1.578000 0.139602 7.354810
1.579000 0.139344 7.351971
1.580000 0.139088 7.349133
1.581000 0.138832 7.346295
1.582000 0.138577 7.343459
1.583000 0.138322 7.340623
1.584000 0.138068 7.337789
1.585000 0.137815 7.334955
1.586000 0.137562 7.332122
1.587000 0.137310 7.329290
1.588000 0.137058 7.326459
1.589000 0.136807 7.323629
1.590000 0.136557 7.320799
1.591000 0.136308 7.317971
1.592000 0.136058 7.315144
1.593000 0.135810 7.312317
1.594000 0.135562 7.309491
1.595000 0.135315 7.306667
1.596000 0.135068 7.303843
1.597000 0.134822 7.301020
1.598000 0.134577 7.298198
1.599000 0.134332 7.295377
1.600000 0.134088 7.292557
1.601000 0.133844 7.289738
1.602000 0.133601 7.286919
1.603000 0.133359 7.284102
1.604000 0.133117 7.281285
1.605000 0.132875 7.278470
1.606000 0.132635 7.275655
1.607000 0.132395 7.272841
1.608000 0.132155 7.270028
1.609000 0.131916 7.267217
1.610000 0.131678 7.264406
1.611000 0.131440 7.261595
1.612000 0.131203 7.258786
1.613000 0.130966 7.255978
1.614000 0.130730 7.253171
1.615000 0.130495 7.250364
1.616000 0.130260 7.247559
1.617000 0.130025 7.244754
1.618000 0.129792 7.241950
1.619000 0.129559 7.239147
1.620000 0.129326 7.236346
1.621000 0.129094 7.233545
1.622000 0.128862 7.230745
1.623000 0.128631 7.227946
1.624000 0.128401 7.225147
1.625000 0.128171 7.222350
1.626000 0.127942 7.219554
1.627000 0.127713 7.216758
1.628000 0.127485 7.213964
1.629000 0.127257 7.211170
1.630000 0.127030 7.208377
1.631000 0.126804 7.205586
1.632000 0.126578 7.202795
1.633000 0.126352 7.200005
1.634000 0.126127 7.197216
1.635000 0.125903 7.194428
1.636000 0.125679 7.191640
1.637000 0.125456 7.188854
1.638000 0.125233 7.186069
1.639000 0.125011 7.183284
